feedback_id,client_id,house_id,transaction_id,feedback_date,rating,comments
1031,1336,933,4539,2023-10-25,4,"The house had some issues, but they were addressed promptly by the seller."
1032,2932,463,4508,2023-10-25,4,The house was in excellent condition and exceeded my expectations.
1033,297,52,129,2023-10-25,1,I had a pleasant experience with the transaction. Everything went smoothly.
1034,1187,13,3271,2023-10-26,4,The house was in excellent condition and exceeded my expectations.
1035,765,43,3241,2023-10-26,1,I had a pleasant experience with the transaction. Everything went smoothly.
1036,2304,574,1308,2023-10-26,1,I appreciate the transparency and professionalism throughout the transaction.
1037,1056,170,3719,2023-10-27,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1038,645,323,2086,2023-10-27,2,"The negotiation process was tough, but we managed to reach an agreement."
1039,984,794,234,2023-10-27,3,"The negotiation process was tough, but we managed to reach an agreement."
1040,628,902,1473,2023-10-27,3,I found the perfect home for my family. Couldn't be happier!
1041,1583,756,4114,2023-10-28,2,I appreciate the transparency and professionalism throughout the transaction.
1042,1592,55,2398,2023-10-28,3,The property listing was accurate and met all my requirements.
1043,144,384,1798,2023-10-28,1,"The house had some issues, but they were addressed promptly by the seller."
1044,2901,575,437,2023-10-29,4,"The house had some issues, but they were addressed promptly by the seller."
1045,1524,885,3790,2023-10-29,2,The agent was very helpful and responsive. Highly recommended!
1046,1436,856,5,2023-10-29,1,The property listing was accurate and met all my requirements.
1047,1216,944,697,2023-10-29,4,I appreciate the transparency and professionalism throughout the transaction.
1048,1475,789,1364,2023-10-30,4,I had a pleasant experience with the transaction. Everything went smoothly.
1049,2937,602,1402,2023-10-30,5,The house was in excellent condition and exceeded my expectations.
1050,1073,379,2738,2023-10-30,2,The property listing was accurate and met all my requirements.
1051,2484,143,1005,2023-10-31,5,I appreciate the transparency and professionalism throughout the transaction.
1052,2020,734,4442,2023-10-31,4,The house was in excellent condition and exceeded my expectations.
1053,2985,257,23,2023-10-31,1,I had a pleasant experience with the transaction. Everything went smoothly.
1054,1366,692,4007,2023-10-31,4,The agent was very helpful and responsive. Highly recommended!
1055,2780,98,2082,2023-11-01,4,The house was in excellent condition and exceeded my expectations.
1056,1213,282,4125,2023-11-01,2,"The house had some issues, but they were addressed promptly by the seller."
1057,2273,809,4210,2023-11-01,2,The house was in excellent condition and exceeded my expectations.
1058,1766,104,4913,2023-11-02,1,The property listing was accurate and met all my requirements.
1059,2084,747,3040,2023-11-02,4,"The house had some issues, but they were addressed promptly by the seller."
1060,2364,658,2583,2023-11-02,1,I appreciate the transparency and professionalism throughout the transaction.
1061,2781,115,1205,2023-11-02,4,"The negotiation process was tough, but we managed to reach an agreement."
1062,2864,816,2128,2023-11-03,5,"The house had some issues, but they were addressed promptly by the seller."
1063,1669,857,3117,2023-11-03,3,"The house had some issues, but they were addressed promptly by the seller."
1064,2441,164,4919,2023-11-03,4,I appreciate the transparency and professionalism throughout the transaction.
1065,936,283,1596,2023-11-04,1,The agent was very helpful and responsive. Highly recommended!
1066,259,605,325,2023-11-04,2,"There were some delays, but the final result was worth the wait."
1067,762,279,2512,2023-11-04,4,The house was in excellent condition and exceeded my expectations.
1068,1986,269,4873,2023-11-04,1,"The house had some issues, but they were addressed promptly by the seller."
1069,430,914,3106,2023-11-05,5,The house was in excellent condition and exceeded my expectations.
1070,1151,559,4556,2023-11-05,2,The agent was very helpful and responsive. Highly recommended!
1071,1169,1000,3395,2023-11-05,1,"The negotiation process was tough, but we managed to reach an agreement."
1072,2910,644,4067,2023-11-06,3,The agent was very helpful and responsive. Highly recommended!
1073,2305,618,154,2023-11-06,2,The house was in excellent condition and exceeded my expectations.
1074,407,417,2865,2023-11-06,4,The agent was very helpful and responsive. Highly recommended!
1075,231,401,1030,2023-11-07,3,"There were some delays, but the final result was worth the wait."
1076,1662,955,1813,2023-11-07,4,I appreciate the transparency and professionalism throughout the transaction.
1077,30,342,906,2023-11-07,4,The house was in excellent condition and exceeded my expectations.
1078,971,514,4414,2023-11-07,4,The house was in excellent condition and exceeded my expectations.
1079,2628,883,517,2023-11-08,2,I found the perfect home for my family. Couldn't be happier!
1080,287,565,610,2023-11-08,5,"The house had some issues, but they were addressed promptly by the seller."
1081,1859,599,2478,2023-11-08,3,The agent was very helpful and responsive. Highly recommended!
1082,2316,402,3000,2023-11-09,5,"The negotiation process was tough, but we managed to reach an agreement."
1083,228,69,2832,2023-11-09,5,The house was in excellent condition and exceeded my expectations.
1084,703,971,2454,2023-11-09,4,I found the perfect home for my family. Couldn't be happier!
1085,1330,797,2279,2023-11-09,3,"The house had some issues, but they were addressed promptly by the seller."
1086,1979,753,2217,2023-11-10,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1087,25,931,3879,2023-11-10,3,"There were some delays, but the final result was worth the wait."
1088,742,36,2972,2023-11-10,1,I found the perfect home for my family. Couldn't be happier!
1089,9,94,1747,2023-11-11,3,I found the perfect home for my family. Couldn't be happier!
1090,261,592,4045,2023-11-11,1,"There were some delays, but the final result was worth the wait."
1091,2683,126,3827,2023-11-11,5,The house was in excellent condition and exceeded my expectations.
1092,1231,257,2886,2023-11-11,1,I had a pleasant experience with the transaction. Everything went smoothly.
1093,2814,298,263,2023-11-12,5,The property listing was accurate and met all my requirements.
1094,2483,274,4103,2023-11-12,5,The house was in excellent condition and exceeded my expectations.
1095,238,395,1621,2023-11-12,1,"There were some delays, but the final result was worth the wait."
1096,890,928,1121,2023-11-13,5,"The negotiation process was tough, but we managed to reach an agreement."
1097,973,478,4130,2023-11-13,2,"The house had some issues, but they were addressed promptly by the seller."
1098,407,551,3601,2023-11-13,1,"The negotiation process was tough, but we managed to reach an agreement."
1099,2075,891,303,2023-11-13,4,"The negotiation process was tough, but we managed to reach an agreement."
1100,2489,403,2373,2023-11-14,4,"The negotiation process was tough, but we managed to reach an agreement."
1101,2470,1,4365,2023-11-14,3,I found the perfect home for my family. Couldn't be happier!
1102,1467,614,1794,2023-11-14,2,"The house had some issues, but they were addressed promptly by the seller."
1103,861,726,3125,2023-11-15,2,I found the perfect home for my family. Couldn't be happier!
1104,97,865,175,2023-11-15,3,I had a pleasant experience with the transaction. Everything went smoothly.
1105,2682,20,3802,2023-11-15,4,I appreciate the transparency and professionalism throughout the transaction.
1106,1059,105,3858,2023-11-15,1,"There were some delays, but the final result was worth the wait."
1107,1127,633,77,2023-11-16,1,I appreciate the transparency and professionalism throughout the transaction.
1108,2564,513,55,2023-11-16,4,"The negotiation process was tough, but we managed to reach an agreement."
1109,885,468,926,2023-11-16,1,I appreciate the transparency and professionalism throughout the transaction.
1110,2051,423,4595,2023-11-17,2,I had a pleasant experience with the transaction. Everything went smoothly.
1111,1629,341,164,2023-11-17,2,The house was in excellent condition and exceeded my expectations.
1112,690,999,2729,2023-11-17,1,The house was in excellent condition and exceeded my expectations.
1113,906,641,1948,2023-11-17,2,"There were some delays, but the final result was worth the wait."
1114,2303,979,3838,2023-11-18,4,"There were some delays, but the final result was worth the wait."
1115,451,286,4718,2023-11-18,1,"The negotiation process was tough, but we managed to reach an agreement."
1116,802,119,1590,2023-11-18,5,I appreciate the transparency and professionalism throughout the transaction.
1117,1862,519,4999,2023-11-19,4,"The negotiation process was tough, but we managed to reach an agreement."
1118,1984,281,1159,2023-11-19,2,"There were some delays, but the final result was worth the wait."
1119,743,468,2569,2023-11-19,3,"The negotiation process was tough, but we managed to reach an agreement."
1120,2097,623,4768,2023-11-19,3,"There were some delays, but the final result was worth the wait."
1121,507,607,568,2023-11-20,1,"The house had some issues, but they were addressed promptly by the seller."
1122,2173,288,1407,2023-11-20,3,The house was in excellent condition and exceeded my expectations.
1123,216,327,4481,2023-11-20,2,The property listing was accurate and met all my requirements.
1124,794,530,3344,2023-11-21,4,I had a pleasant experience with the transaction. Everything went smoothly.
1125,1562,410,3086,2023-11-21,3,The agent was very helpful and responsive. Highly recommended!
1126,2519,907,3985,2023-11-21,3,"There were some delays, but the final result was worth the wait."
1127,2543,12,2668,2023-11-22,1,"The house had some issues, but they were addressed promptly by the seller."
1128,2646,990,3920,2023-11-22,5,I found the perfect home for my family. Couldn't be happier!
1129,648,512,2553,2023-11-22,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1130,1654,447,481,2023-11-22,1,The property listing was accurate and met all my requirements.
1131,1165,694,3606,2023-11-23,1,"The house had some issues, but they were addressed promptly by the seller."
1132,2035,606,2471,2023-11-23,2,I appreciate the transparency and professionalism throughout the transaction.
1133,2403,607,3501,2023-11-23,4,I found the perfect home for my family. Couldn't be happier!
1134,1690,561,2605,2023-11-24,2,I found the perfect home for my family. Couldn't be happier!
1135,1396,588,3882,2023-11-24,5,"There were some delays, but the final result was worth the wait."
1136,1241,359,1721,2023-11-24,3,I had a pleasant experience with the transaction. Everything went smoothly.
1137,2953,828,4758,2023-11-24,1,"The house had some issues, but they were addressed promptly by the seller."
1138,1798,560,3381,2023-11-25,1,The agent was very helpful and responsive. Highly recommended!
1139,1375,890,836,2023-11-25,3,The agent was very helpful and responsive. Highly recommended!
1140,2636,953,2632,2023-11-25,2,The house was in excellent condition and exceeded my expectations.
1141,1297,801,408,2023-11-26,2,"The negotiation process was tough, but we managed to reach an agreement."
1142,2360,893,3673,2023-11-26,1,The house was in excellent condition and exceeded my expectations.
1143,2307,211,1040,2023-11-26,2,I found the perfect home for my family. Couldn't be happier!
1144,579,937,1708,2023-11-26,5,"There were some delays, but the final result was worth the wait."
1145,588,686,4797,2023-11-27,3,"The negotiation process was tough, but we managed to reach an agreement."
1146,1500,30,4479,2023-11-27,4,The house was in excellent condition and exceeded my expectations.
1147,409,644,2675,2023-11-27,1,The agent was very helpful and responsive. Highly recommended!
1148,2292,277,1473,2023-11-28,3,I found the perfect home for my family. Couldn't be happier!
1149,992,878,215,2023-11-28,5,"The house had some issues, but they were addressed promptly by the seller."
1150,757,658,1480,2023-11-28,2,The agent was very helpful and responsive. Highly recommended!
1151,2382,765,4680,2023-11-28,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1152,506,967,1931,2023-11-29,5,I appreciate the transparency and professionalism throughout the transaction.
1153,1315,543,1399,2023-11-29,3,I found the perfect home for my family. Couldn't be happier!
1154,439,285,2961,2023-11-29,1,"The negotiation process was tough, but we managed to reach an agreement."
1155,1079,965,2847,2023-11-30,2,The agent was very helpful and responsive. Highly recommended!
1156,2276,789,4975,2023-11-30,2,I appreciate the transparency and professionalism throughout the transaction.
1157,2467,612,1829,2023-11-30,5,"The negotiation process was tough, but we managed to reach an agreement."
1158,388,665,3788,2023-11-30,5,The property listing was accurate and met all my requirements.
1159,62,344,4663,2023-12-01,5,"The negotiation process was tough, but we managed to reach an agreement."
1160,858,601,2425,2023-12-01,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1161,2161,379,1308,2023-12-01,5,"The negotiation process was tough, but we managed to reach an agreement."
1162,1583,157,4170,2023-12-02,3,"The negotiation process was tough, but we managed to reach an agreement."
1163,1635,268,4276,2023-12-02,4,The agent was very helpful and responsive. Highly recommended!
1164,869,747,2970,2023-12-02,4,I appreciate the transparency and professionalism throughout the transaction.
1165,2986,101,532,2023-12-02,1,"There were some delays, but the final result was worth the wait."
1166,1851,749,4280,2023-12-03,5,"There were some delays, but the final result was worth the wait."
1167,2207,165,3940,2023-12-03,5,"The house had some issues, but they were addressed promptly by the seller."
1168,920,875,3739,2023-12-03,1,I found the perfect home for my family. Couldn't be happier!
1169,2175,680,955,2023-12-04,3,The house was in excellent condition and exceeded my expectations.
1170,1434,346,3564,2023-12-04,1,"The house had some issues, but they were addressed promptly by the seller."
1171,671,104,3372,2023-12-04,3,"There were some delays, but the final result was worth the wait."
1172,242,295,3,2023-12-05,2,"There were some delays, but the final result was worth the wait."
1173,187,406,548,2023-12-05,3,I appreciate the transparency and professionalism throughout the transaction.
1174,80,85,2807,2023-12-05,1,"There were some delays, but the final result was worth the wait."
1175,2223,256,2072,2023-12-05,3,The agent was very helpful and responsive. Highly recommended!
1176,2031,595,4089,2023-12-06,3,The agent was very helpful and responsive. Highly recommended!
1177,959,190,2550,2023-12-06,3,I found the perfect home for my family. Couldn't be happier!
1178,2351,370,714,2023-12-06,4,"The house had some issues, but they were addressed promptly by the seller."
1179,2408,202,1246,2023-12-07,4,The property listing was accurate and met all my requirements.
1180,733,416,2579,2023-12-07,2,I found the perfect home for my family. Couldn't be happier!
1181,1976,121,3942,2023-12-07,1,I had a pleasant experience with the transaction. Everything went smoothly.
1182,2018,266,2601,2023-12-07,2,The property listing was accurate and met all my requirements.
1183,2143,677,4987,2023-12-08,3,"The house had some issues, but they were addressed promptly by the seller."
1184,677,151,1184,2023-12-08,2,"The negotiation process was tough, but we managed to reach an agreement."
1185,342,473,1927,2023-12-08,1,I found the perfect home for my family. Couldn't be happier!
1186,1488,555,1255,2023-12-09,3,"The negotiation process was tough, but we managed to reach an agreement."
1187,1529,34,3377,2023-12-09,4,I appreciate the transparency and professionalism throughout the transaction.
1188,1026,490,148,2023-12-09,2,"The house had some issues, but they were addressed promptly by the seller."
1189,2016,960,3346,2023-12-09,2,I had a pleasant experience with the transaction. Everything went smoothly.
1190,2971,174,1892,2023-12-10,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1191,2714,768,359,2023-12-10,2,The property listing was accurate and met all my requirements.
1192,274,278,169,2023-12-10,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1193,589,172,1799,2023-12-11,4,The agent was very helpful and responsive. Highly recommended!
1194,937,775,4205,2023-12-11,1,The house was in excellent condition and exceeded my expectations.
1195,402,796,3925,2023-12-11,5,The property listing was accurate and met all my requirements.
1196,1016,228,4715,2023-12-11,1,The agent was very helpful and responsive. Highly recommended!
1197,2048,932,1999,2023-12-12,5,The house was in excellent condition and exceeded my expectations.
1198,324,68,1816,2023-12-12,2,"The house had some issues, but they were addressed promptly by the seller."
1199,2565,464,3988,2023-12-12,3,I appreciate the transparency and professionalism throughout the transaction.
1200,1554,351,3799,2023-12-13,2,"There were some delays, but the final result was worth the wait."
1201,2078,307,2281,2023-12-13,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1202,966,576,4342,2023-12-13,2,"There were some delays, but the final result was worth the wait."
1203,2779,641,2777,2023-12-13,1,"The negotiation process was tough, but we managed to reach an agreement."
1204,2174,219,617,2023-12-14,3,"There were some delays, but the final result was worth the wait."
1205,645,314,4384,2023-12-14,3,"There were some delays, but the final result was worth the wait."
1206,2014,197,3835,2023-12-14,5,The house was in excellent condition and exceeded my expectations.
1207,1971,679,424,2023-12-15,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1208,28,584,291,2023-12-15,3,"The negotiation process was tough, but we managed to reach an agreement."
1209,1273,567,2942,2023-12-15,2,The property listing was accurate and met all my requirements.
1210,2482,909,2989,2023-12-15,5,I appreciate the transparency and professionalism throughout the transaction.
1211,512,26,437,2023-12-16,4,I had a pleasant experience with the transaction. Everything went smoothly.
1212,2998,167,3697,2023-12-16,1,The house was in excellent condition and exceeded my expectations.
1213,644,276,3988,2023-12-16,3,"The negotiation process was tough, but we managed to reach an agreement."
1214,2899,153,2045,2023-12-17,5,I had a pleasant experience with the transaction. Everything went smoothly.
1215,1947,199,4938,2023-12-17,2,"The negotiation process was tough, but we managed to reach an agreement."
1216,2951,68,4534,2023-12-17,1,The house was in excellent condition and exceeded my expectations.
1217,2914,815,2509,2023-12-17,4,"The negotiation process was tough, but we managed to reach an agreement."
1218,1593,974,4038,2023-12-18,1,I appreciate the transparency and professionalism throughout the transaction.
1219,2227,11,3251,2023-12-18,1,I had a pleasant experience with the transaction. Everything went smoothly.
1220,1565,315,4504,2023-12-18,2,The agent was very helpful and responsive. Highly recommended!
1221,1733,409,3898,2023-12-19,3,I had a pleasant experience with the transaction. Everything went smoothly.
1222,2116,204,2472,2023-12-19,1,I found the perfect home for my family. Couldn't be happier!
1223,1946,229,3853,2023-12-19,1,The property listing was accurate and met all my requirements.
1224,604,116,3037,2023-12-20,5,"The negotiation process was tough, but we managed to reach an agreement."
1225,1396,545,4629,2023-12-20,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1226,365,834,4567,2023-12-20,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1227,1608,5,1790,2023-12-20,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1228,1588,405,4819,2023-12-21,3,I found the perfect home for my family. Couldn't be happier!
1229,1712,684,3068,2023-12-21,5,I had a pleasant experience with the transaction. Everything went smoothly.
1230,1295,713,1775,2023-12-21,4,I found the perfect home for my family. Couldn't be happier!
1231,138,476,2018,2023-12-22,1,"There were some delays, but the final result was worth the wait."
1232,2860,400,1332,2023-12-22,3,The house was in excellent condition and exceeded my expectations.
1233,2639,173,3897,2023-12-22,4,The property listing was accurate and met all my requirements.
1234,1670,679,668,2023-12-22,5,I appreciate the transparency and professionalism throughout the transaction.
1235,1711,339,1741,2023-12-23,4,The house was in excellent condition and exceeded my expectations.
1236,1735,836,1268,2023-12-23,3,The house was in excellent condition and exceeded my expectations.
1237,594,768,4225,2023-12-23,4,The agent was very helpful and responsive. Highly recommended!
1238,2874,896,4478,2023-12-24,2,The agent was very helpful and responsive. Highly recommended!
1239,2413,179,3038,2023-12-24,1,"The house had some issues, but they were addressed promptly by the seller."
1240,2376,74,2019,2023-12-24,1,The property listing was accurate and met all my requirements.
1241,188,123,920,2023-12-24,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1242,2706,425,673,2023-12-25,4,"The negotiation process was tough, but we managed to reach an agreement."
1243,2428,692,4026,2023-12-25,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1244,391,535,86,2023-12-25,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1245,2441,168,973,2023-12-26,1,The house was in excellent condition and exceeded my expectations.
1246,1832,9,2947,2023-12-26,2,I appreciate the transparency and professionalism throughout the transaction.
1247,1474,457,4696,2023-12-26,4,"The negotiation process was tough, but we managed to reach an agreement."
1248,2410,367,1293,2023-12-26,4,"The house had some issues, but they were addressed promptly by the seller."
1249,609,977,2971,2023-12-27,3,I appreciate the transparency and professionalism throughout the transaction.
1250,2065,431,3477,2023-12-27,4,"There were some delays, but the final result was worth the wait."
1251,1301,140,313,2023-12-27,2,"There were some delays, but the final result was worth the wait."
1252,2606,777,3652,2023-12-28,4,"The negotiation process was tough, but we managed to reach an agreement."
1253,3000,507,3822,2023-12-28,2,The agent was very helpful and responsive. Highly recommended!
1254,1156,981,4211,2023-12-28,2,"The house had some issues, but they were addressed promptly by the seller."
1255,2656,811,565,2023-12-28,1,I found the perfect home for my family. Couldn't be happier!
1256,1041,233,3306,2023-12-29,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1257,929,819,4115,2023-12-29,3,I found the perfect home for my family. Couldn't be happier!
1258,1461,723,1124,2023-12-29,3,The property listing was accurate and met all my requirements.
1259,616,265,4798,2023-12-30,4,The agent was very helpful and responsive. Highly recommended!
1260,2797,566,1062,2023-12-30,4,I appreciate the transparency and professionalism throughout the transaction.
1261,1115,228,3598,2023-12-30,3,The agent was very helpful and responsive. Highly recommended!
1262,462,181,515,2023-12-30,5,The house was in excellent condition and exceeded my expectations.
1263,2678,332,193,2023-12-31,4,I appreciate the transparency and professionalism throughout the transaction.
1264,1033,589,2105,2023-12-31,1,The agent was very helpful and responsive. Highly recommended!
1265,2845,830,2090,2023-12-31,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1266,1349,323,830,2024-01-01,5,The property listing was accurate and met all my requirements.
1267,2747,708,1309,2024-01-01,4,I found the perfect home for my family. Couldn't be happier!
1268,491,630,3303,2024-01-01,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1269,2064,292,1323,2024-01-02,2,The house was in excellent condition and exceeded my expectations.
1270,891,377,3510,2024-01-02,2,"There were some delays, but the final result was worth the wait."
1271,2747,872,769,2024-01-02,2,I had a pleasant experience with the transaction. Everything went smoothly.
1272,2250,380,1601,2024-01-02,2,The property listing was accurate and met all my requirements.
1273,1579,828,1997,2024-01-03,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1274,563,107,1818,2024-01-03,5,I appreciate the transparency and professionalism throughout the transaction.
1275,2693,461,1412,2024-01-03,3,I found the perfect home for my family. Couldn't be happier!
1276,2429,30,4156,2024-01-04,4,I appreciate the transparency and professionalism throughout the transaction.
1277,2699,368,25,2024-01-04,5,I appreciate the transparency and professionalism throughout the transaction.
1278,2314,245,1000,2024-01-04,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1279,2706,666,803,2024-01-04,4,"The house had some issues, but they were addressed promptly by the seller."
1280,1570,197,1554,2024-01-05,3,"The negotiation process was tough, but we managed to reach an agreement."
1281,1137,767,4280,2024-01-05,5,The property listing was accurate and met all my requirements.
1282,427,994,1525,2024-01-05,5,The agent was very helpful and responsive. Highly recommended!
1283,383,71,391,2024-01-06,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1284,1159,930,3833,2024-01-06,1,"The house had some issues, but they were addressed promptly by the seller."
1285,1315,175,535,2024-01-06,2,"The house had some issues, but they were addressed promptly by the seller."
1286,959,584,1193,2024-01-06,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
1287,2593,840,1917,2024-01-07,1,"The negotiation process was tough, but we managed to reach an agreement."
1288,1767,57,4253,2024-01-07,4,The house was in excellent condition and exceeded my expectations.
1289,719,480,4639,2024-01-07,1,The agent was very helpful and responsive. Highly recommended!
1290,1401,964,2595,2024-01-08,5,"There were some delays, but the final result was worth the wait."
1291,2113,748,2395,2024-01-08,2,"There were some delays, but the final result was worth the wait."
1292,2592,242,2489,2024-01-08,3,"The negotiation process was tough, but we managed to reach an agreement."
1293,112,885,3671,2024-01-08,2,I appreciate the transparency and professionalism throughout the transaction.
1294,783,70,3073,2024-01-09,1,"There were some delays, but the final result was worth the wait."
1295,43,600,3860,2024-01-09,2,"There were some delays, but the final result was worth the wait."
1296,2993,373,2966,2024-01-09,3,"The negotiation process was tough, but we managed to reach an agreement."
1297,2882,681,2792,2024-01-10,2,I had a pleasant experience with the transaction. Everything went smoothly.
1298,902,812,4857,2024-01-10,4,"There were some delays, but the final result was worth the wait."
1299,2152,374,1214,2024-01-10,1,I appreciate the transparency and professionalism throughout the transaction.
1300,97,57,948,2024-01-10,5,"The house had some issues, but they were addressed promptly by the seller."
1301,2834,752,1814,2024-01-11,1,"The house had some issues, but they were addressed promptly by the seller."
1302,1733,246,3446,2024-01-11,1,I appreciate the transparency and professionalism throughout the transaction.
1303,178,336,1854,2024-01-11,2,"There were some delays, but the final result was worth the wait."
1304,2456,264,1604,2024-01-12,1,The agent was very helpful and responsive. Highly recommended!
1305,1570,159,3170,2024-01-12,3,I found the perfect home for my family. Couldn't be happier!
1306,2116,871,125,2024-01-12,4,"The negotiation process was tough, but we managed to reach an agreement."
1307,1890,234,3778,2024-01-12,3,I found the perfect home for my family. Couldn't be happier!
1308,847,925,3766,2024-01-13,2,The property listing was accurate and met all my requirements.
1309,995,784,1241,2024-01-13,5,I had a pleasant experience with the transaction. Everything went smoothly.
1310,2303,168,9,2024-01-13,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
1311,957,320,246,2024-01-14,1,The house was in excellent condition and exceeded my expectations.
1312,562,390,2255,2024-01-14,1,The house was in excellent condition and exceeded my expectations.
1313,2594,155,2678,2024-01-14,2,"The house had some issues, but they were addressed promptly by the seller."
1314,168,53,76,2024-01-14,3,"The house had some issues, but they were addressed promptly by the seller."
1315,2109,682,1992,2024-01-15,2,"The negotiation process was tough, but we managed to reach an agreement."
1316,462,76,2563,2024-01-15,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1317,955,271,2190,2024-01-15,1,I appreciate the transparency and professionalism throughout the transaction.
1318,664,962,2466,2024-01-16,5,The house was in excellent condition and exceeded my expectations.
1319,498,320,2929,2024-01-16,4,The house was in excellent condition and exceeded my expectations.
1320,1626,820,2673,2024-01-16,1,"The house had some issues, but they were addressed promptly by the seller."
1321,2735,796,4344,2024-01-17,1,The agent was very helpful and responsive. Highly recommended!
1322,315,363,2931,2024-01-17,5,"The house had some issues, but they were addressed promptly by the seller."
1323,1913,789,2696,2024-01-17,5,The agent was very helpful and responsive. Highly recommended!
1324,2056,248,3446,2024-01-17,1,The property listing was accurate and met all my requirements.
1325,607,842,2292,2024-01-18,2,The property listing was accurate and met all my requirements.
1326,88,994,3121,2024-01-18,5,The agent was very helpful and responsive. Highly recommended!
1327,874,58,3976,2024-01-18,3,The house was in excellent condition and exceeded my expectations.
1328,2195,682,881,2024-01-19,3,"The negotiation process was tough, but we managed to reach an agreement."
1329,733,902,1794,2024-01-19,4,I had a pleasant experience with the transaction. Everything went smoothly.
1330,612,491,267,2024-01-19,1,I appreciate the transparency and professionalism throughout the transaction.
1331,490,190,2786,2024-01-19,5,The house was in excellent condition and exceeded my expectations.
1332,2633,701,39,2024-01-20,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1333,815,16,4209,2024-01-20,2,"The negotiation process was tough, but we managed to reach an agreement."
1334,1540,518,2877,2024-01-20,1,"The house had some issues, but they were addressed promptly by the seller."
1335,2748,504,3813,2024-01-21,5,"The negotiation process was tough, but we managed to reach an agreement."
1336,853,30,2974,2024-01-21,3,"There were some delays, but the final result was worth the wait."
1337,1264,122,3359,2024-01-21,3,I found the perfect home for my family. Couldn't be happier!
1338,1536,150,4061,2024-01-21,4,I had a pleasant experience with the transaction. Everything went smoothly.
1339,1727,297,4041,2024-01-22,5,I found the perfect home for my family. Couldn't be happier!
1340,1232,148,73,2024-01-22,1,I had a pleasant experience with the transaction. Everything went smoothly.
1341,2491,96,2475,2024-01-22,3,"The house had some issues, but they were addressed promptly by the seller."
1342,2179,979,2453,2024-01-23,2,The agent was very helpful and responsive. Highly recommended!
1343,475,501,1411,2024-01-23,3,I appreciate the transparency and professionalism throughout the transaction.
1344,1369,49,3524,2024-01-23,1,"There were some delays, but the final result was worth the wait."
1345,1745,610,4858,2024-01-23,1,"The house had some issues, but they were addressed promptly by the seller."
1346,2510,518,878,2024-01-24,3,I appreciate the transparency and professionalism throughout the transaction.
1347,2767,746,2518,2024-01-24,5,"The negotiation process was tough, but we managed to reach an agreement."
1348,1680,543,3935,2024-01-24,4,The agent was very helpful and responsive. Highly recommended!
1349,476,675,1406,2024-01-25,4,"The negotiation process was tough, but we managed to reach an agreement."
1350,2779,96,2270,2024-01-25,5,"There were some delays, but the final result was worth the wait."
1351,2301,458,4857,2024-01-25,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1352,2757,477,2269,2024-01-25,5,"The negotiation process was tough, but we managed to reach an agreement."
1353,1833,918,3603,2024-01-26,1,I found the perfect home for my family. Couldn't be happier!
1354,371,418,2789,2024-01-26,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1355,396,542,197,2024-01-26,5,The agent was very helpful and responsive. Highly recommended!
1356,1785,118,4645,2024-01-27,2,"The negotiation process was tough, but we managed to reach an agreement."
1357,560,685,3691,2024-01-27,1,"The house had some issues, but they were addressed promptly by the seller."
1358,204,817,2598,2024-01-27,3,The property listing was accurate and met all my requirements.
1359,1001,925,3373,2024-01-27,3,The house was in excellent condition and exceeded my expectations.
1360,734,263,1193,2024-01-28,3,I appreciate the transparency and professionalism throughout the transaction.
1361,2624,380,1671,2024-01-28,2,The agent was very helpful and responsive. Highly recommended!
1362,1892,23,3804,2024-01-28,2,I found the perfect home for my family. Couldn't be happier!
1363,653,247,994,2024-01-29,1,The house was in excellent condition and exceeded my expectations.
1364,700,756,2568,2024-01-29,1,The agent was very helpful and responsive. Highly recommended!
1365,284,306,323,2024-01-29,2,"The house had some issues, but they were addressed promptly by the seller."
1366,1683,136,4117,2024-01-29,2,"The negotiation process was tough, but we managed to reach an agreement."
1367,597,677,1711,2024-01-30,5,"There were some delays, but the final result was worth the wait."
